Unnamed: 0,date,instrument,ROE,Free_Cash_Flow,EPS,Net_Profit_Qoq,PE_TTM,Market_Cap,Holder_Avg_Pct,return_5,rank_return_5,rank_avg_amount_5,amount,open,close
534470,2022/1/28,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.863688,261019000000.0,0.005368349,0.9213596,0.37582606,0.9556692,1067429284,1097.0896,1057.6893
534471,2022/2/7,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.961403,262242000000.0,0.005368349,0.9318792,0.2924126,0.9567533,887604591,1071.0778,1062.2797
534472,2022/2/8,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.576443,257426000000.0,0.005368349,0.9256367,0.20264223,0.9631523,832391427,1062.2797,1042.7708
534473,2022/2/9,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.893469,261392000000.0,0.005368349,0.94794524,0.10583475,0.9663687,960796807,1042.7708,1058.8369
534474,2022/2/10,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.236773,253176000000.0,0.005368349,0.91564214,0.07234043,0.9683181,1081523362,1056.5417,1025.557
534475,2022/2/11,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,20.04052,250721000000.0,0.005368349,0.9328882,0.09866043,0.9677008,860993391,1017.52386,1015.6112
534476,2022/2/14,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.542337,244488000000.0,0.005368349,0.9363471,0.11366051,0.9666454,1104433539,1011.40344,990.3644
534477,2022/2/15,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.723494,246755000000.0,0.005368349,0.9409434,0.085386574,0.9626168,506606446,990.74695,999.54504
534478,2022/2/16,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.776333,247416000000.0,0.005368349,0.9611152,0.11939664,0.95943075,459948949,1006.43054,1002.2228
534479,2022/2/17,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.632915,245621000000.0,0.005368349,0.9396676,0.11448598,0.9539278,586041955,1007.9607,994.9547
534480,2022/2/18,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.791428,247605000000.0,0.005368349,0.9779932,0.28295478,0.95075357,723945759,994.9547,1002.9878
534481,2022/2/21,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.836718,248171000000.0,0.005368349,0.9898305,0.15456475,0.9507431,771378312,994.5722,1005.28296
534482,2022/2/22,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.330988,241844000000.0,0.005368349,0.98918504,0.22149076,0.94607216,945187339,994.5722,979.6536
534483,2022/2/23,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.595175,245149000000.0,0.005368349,0.9934941,0.17940553,0.94568217,655671164,983.0964,993.0421
534484,2022/2/24,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.134733,239389000000.0,0.005368349,0.9675572,0.27789563,0.9450573,837751720,987.3042,969.7079
534485,2022/2/25,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.323439,241750000000.0,0.005368349,0.9842369,0.2925329,0.9484733,852990733,976.97595,979.2711
534486,2022/2/28,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.240408,240711000000.0,0.005368349,0.9721587,0.29077414,0.946989,768703649,975.4458,975.0633
534487,2022/3/1,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.412441,242863000000.0,0.005368349,0.9783105,0.37311852,0.9476584,863716043,982.71387,983.4789
534488,2022/3/2,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,19.027365,238046000000.0,0.005368349,0.9839906,0.2643069,0.94682205,804618855,968.9429,963.97
534489,2022/3/3,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,18.861252,235967000000.0,0.005368349,0.9622496,0.25572035,0.9474576,654909051,967.7953,955.5544
534490,2022/3/4,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,18.461073,230961000000.0,0.005368349,0.964497,0.19233213,0.954247,1106226123,947.5213,935.2804
534491,2022/3/7,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,17.42665,218020000000.0,0.005368349,0.90156245,0.073305085,0.9637942,1780351831,925.7172,882.8741
534492,2022/3/8,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.913214,211596000000.0,0.005368349,0.87877595,0.08707627,0.9677966,1204325880,880.5789,856.8622
534493,2022/3/9,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.671595,208573000000.0,0.005368349,0.8588098,0.089656636,0.96926665,1306863499,864.13025,844.62134
534494,2022/3/10,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.88301,211218000000.0,0.005368349,0.8873016,0.12778132,0.9713923,1208433896,865.66034,855.3321
534495,2022/3/11,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.973618,212352000000.0,0.005368349,0.8999199,0.13474576,0.9707689,776486867,841.5611,859.9224
534496,2022/3/14,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.626291,208007000000.0,0.005368349,0.90061355,0.23497036,0.9674143,702835765,844.62134,842.3262
534497,2022/3/15,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,15.682474,196199000000.0,0.005368349,0.8999134,0.54431987,0.95960236,946672751,835.8232,794.5102
534498,2022/3/16,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.278967,203661000000.0,0.005368349,0.96250004,0.60215735,0.9551702,1056773899,814.7842,824.72986
534499,2022/3/17,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.784853,209990000000.0,0.005368349,1.0067935,0.6815394,0.9520085,1098541789,849.2117,850.35925
534500,2022/3/18,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.762201,209707000000.0,0.005368349,0.9928444,0.60245293,0.9486475,758479775,851.50684,849.2117
534501,2022/3/21,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.792404,210085000000.0,0.005368349,0.98932385,0.5385591,0.9495248,655302774,868.338,850.74176
534502,2022/3/22,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.898111,211407000000.0,0.005368349,1.0163487,0.548353,0.9476683,583127647,847.299,856.09717
534503,2022/3/23,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.807505,210274000000.0,0.005368349,1.0717381,0.5170886,0.94347185,577345725,861.07,851.50684
534504,2022/3/24,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.905663,211502000000.0,0.005368349,1.0384972,0.619329,0.94051886,704773198,843.0912,856.4797
534505,2022/3/25,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.535686,206873000000.0,0.005368349,0.9851552,0.3281283,0.9327288,493396138,856.4797,837.73584
534506,2022/3/28,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.45263,205834000000.0,0.005368349,0.9815315,0.43811932,0.92769814,488638633,830.4678,833.528
534507,2022/3/29,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.195911,202622000000.0,0.005368349,0.96447843,0.47301856,0.9246157,455979236,837.3533,820.5221
534508,2022/3/30,600690.SHA,13.7456,-13116369920.0,1.072,-18.8503,16.913214,211596000000.0,0.005368349,1.0008936,0.6691935,0.9366449,1062271178,830.08527,856.8622
534509,2022/3/31,600690.SHA,17.8235,9662176256.0,1.41,1.625,16.699152,218208000000.0,0.006390512,1.0377358,0.8631479,0.951759,1450281998,880.1964,883.63916
534510,2022/4/1,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.169043,224349000000.0,0.006390512,1.0607414,0.88622,0.95871943,1328258627,879.0488,908.5035
534511,2022/4/6,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.07555,223127000000.0,0.006390512,1.0785388,0.8881163,0.9658732,881406304,896.2626,903.5306
534512,2022/4/7,600690.SHA,17.8235,9662176256.0,1.41,1.625,16.627335,217270000000.0,0.006390512,1.0555301,0.8876949,0.9692567,709574780,898.94025,879.81384
534513,2022/4/8,600690.SHA,17.8235,9662176256.0,1.41,1.625,16.504438,215664000000.0,0.006390512,1.0643357,0.87428933,0.9738947,929213204,875.2235,873.3109
534514,2022/4/11,600690.SHA,17.8235,9662176256.0,1.41,1.625,16.302017,213019000000.0,0.006390512,1.0066965,0.81027585,0.9736842,1079267137,884.02167,862.6001
534515,2022/4/12,600690.SHA,17.8235,9662176256.0,1.41,1.625,16.945423,221426000000.0,0.006390512,1.0147185,0.793771,0.969493,1044123800,859.15735,896.6451
534516,2022/4/13,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.256283,225489000000.0,0.006390512,1.0050527,0.81829655,0.96909165,1247184676,895.4975,913.0938
534517,2022/4/14,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.964752,234746000000.0,0.006390512,1.0520746,0.9297877,0.9739441,1473308428,928.3949,950.5815
534518,2022/4/15,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.820166,232857000000.0,0.006390512,1.0717392,0.9535226,0.97350717,741983685,942.1659,942.93097
534519,2022/4/18,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.48039,228417000000.0,0.006390512,1.0591327,0.91878814,0.9722339,583345822,937.19305,924.95215
534520,2022/4/19,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.2852,225866000000.0,0.006390512,1.0603105,0.8666667,0.9686843,501200505,919.21423,914.6239
534521,2022/4/20,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.690039,231156000000.0,0.006390512,1.043942,0.8905002,0.9684874,866743603,917.3016,936.0455
534522,2022/4/21,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.37918,227094000000.0,0.006390512,1.0071219,0.8393532,0.9647207,748257156,929.5425,919.59674
534523,2022/4/22,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.78402,232384000000.0,0.006390512,0.9899397,0.82503676,0.95675,847177782,907.3559,941.0183
534524,2022/4/25,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.183989,224544000000.0,0.006390512,0.96430016,0.88977534,0.9687172,1352058904,930.30756,909.2685
534525,2022/4/26,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.140614,223977000000.0,0.006390512,0.98056245,0.9485294,0.97586566,1251190390,920.3618,906.9733
534526,2022/4/27,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.198448,224733000000.0,0.006390512,0.99498117,0.9455997,0.97879934,928602766,898.94025,910.03357
534527,2022/4/28,600690.SHA,17.8235,9662176256.0,1.41,1.625,17.733414,231723000000.0,0.006390512,1.002452,0.94069403,0.9775116,984030928,910.4161,938.34064
534528,2022/4/29,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.089926,244759000000.0,0.005636565,1.077787,0.9450989,0.9819252,2048985366,949.81647,991.12946
534529,2022/5/5,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.494873,250238000000.0,0.005636565,1.0768292,0.91392136,0.981088,1171380483,1015.2287,1013.31604
534530,2022/5/6,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.838581,241359000000.0,0.005636565,1.0748843,0.7542194,0.9793292,755448231,993.8071,977.35846
534531,2022/5/9,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.622143,238430000000.0,0.005636565,1.0645298,0.4221519,0.9763713,540827256,960.5272,965.50006
534532,2022/5/10,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.887453,242020000000.0,0.005636565,1.076923,0.60784316,0.9778714,855896777,949.0514,980.03613
534533,2022/5/11,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.566288,237675000000.0,0.005636565,1.0256828,0.15511064,0.9762055,978866237,980.03613,962.4399
534534,2022/5/12,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.845562,241453000000.0,0.005636565,0.9864917,0.12447346,0.9652485,705284506,962.4399,977.74097
534535,2022/5/13,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.957272,242965000000.0,0.005636565,0.9709325,0.06610526,0.9610608,658477968,976.5934,983.86145
534536,2022/5/16,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.91538,242398000000.0,0.005636565,1.0043054,0.12168421,0.95389473,456301477,997.2499,981.5663
534537,2022/5/17,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.068981,244476000000.0,0.005636565,1.0253567,0.4910545,0.95306253,622962815,986.1566,989.9819
534538,2022/5/18,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.096909,244854000000.0,0.005636565,1.0117096,0.42556328,0.94862074,568382572,989.59937,991.51196
534539,2022/5/19,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.657053,238903000000.0,0.005636565,1.0051669,0.3094586,0.95093703,797480702,978.50604,967.4127
534540,2022/5/20,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.208618,246365000000.0,0.005636565,1.0203444,0.44074932,0.9564394,1020791705,967.4127,997.63245
534541,2022/5/23,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.87349,241831000000.0,0.005636565,0.9953344,0.16670175,0.9576931,853502410,994.9547,979.2711
534542,2022/5/24,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.336382,234564000000.0,0.005636565,0.96765393,0.30021054,0.9625342,833562581,975.4458,949.81647
534543,2022/5/25,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.46904,236359000000.0,0.005636565,0.9667697,0.1527135,0.9621531,491906108,942.1659,957.0845
534544,2022/5/26,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.448095,236075000000.0,0.005636565,0.9641204,0.14432773,0.96344537,894509065,958.61456,955.9369
534545,2022/5/27,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.53886,237303000000.0,0.005636565,0.99327797,0.4119378,0.96261287,813095839,965.8826,960.9097
534546,2022/5/30,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.67152,239098000000.0,0.005636565,0.97047544,0.24832074,0.9592779,532036955,977.35846,968.1778
534547,2022/5/31,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.727375,239854000000.0,0.005636565,0.99179685,0.43396226,0.95642155,750394858,966.6477,971.23804
534548,2022/6/1,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.77625,240515000000.0,0.005636565,1.0253725,0.28215334,0.9543455,576775169,978.88855,973.9157
534549,2022/6/2,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.622646,238437000000.0,0.005636565,1.008793,0.26408377,0.955202,604966823,960.5272,965.50006
534550,2022/6/6,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.50395,236831000000.0,0.005636565,1.0032012,0.18407856,0.9567669,1132702087,961.6748,958.99713
534551,2022/6/7,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.385256,235225000000.0,0.005636565,0.99124205,0.13903967,0.9557411,959041100,951.34656,952.49414
534552,2022/6/8,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,16.994263,229935000000.0,0.005636565,0.96167517,0.070146136,0.9622129,1514700617,960.1447,931.0726
534553,2022/6/9,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,16.428719,222283000000.0,0.005636565,0.9267428,0.04948841,0.96763414,1498859374,922.657,900.0878
534554,2022/6/10,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,16.770838,226912000000.0,0.005636565,0.94344074,0.060075093,0.9674661,875119947,899.7053,918.8317
534555,2022/6/13,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,16.477592,222944000000.0,0.005636565,0.93502384,0.055011462,0.9664863,853760780,906.2083,902.76556
534556,2022/6/14,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,16.826694,227668000000.0,0.005636565,0.9613083,0.2770256,0.9645907,786861175,897.02765,921.8919
534557,2022/6/15,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.105976,231446000000.0,0.005636565,0.9839358,0.43014783,0.9629707,1071475559,918.06665,937.19305
534558,2022/6/16,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.08503,231163000000.0,0.005636565,1.005341,0.56631273,0.9550375,722294771,937.95807,936.0455
534559,2022/6/17,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.448095,236075000000.0,0.005636565,1.0620484,0.77557826,0.94666666,960929337,929.925,955.9369
534560,2022/6/20,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.832106,241271000000.0,0.005636565,1.0632806,0.80216575,0.9498126,1257791166,955.9369,976.97595
534561,2022/6/21,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,18.05553,244294000000.0,0.005636565,1.0957626,0.91569525,0.95214313,1025028975,981.1837,989.2168
534562,2022/6/22,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.755304,240232000000.0,0.005636565,1.0551867,0.84201753,0.9535223,739783036,991.89453,972.7681
534563,2022/6/23,600690.SHA,4.2919,-8898897920.0,0.38,12.2786,17.790215,240704000000.0,0.005636565,1.04,0.6838925,0.9516566,765407178,969.3254,974.6808
